congress,state,congressional_district,party,name,ideology_score
104.0, TEXAS,6.0,Republican,  BARTON,0.5289999842643738
104.0, TEXAS,7.0,Republican,  ARCHER,0.4959999918937683
104.0, TEXAS,8.0,Republican,  FIELDS  JAC,0.5410000085830688
104.0, TEXAS,9.0,Republican,  STOCKMAN,0.8989999890327454
104.0, TEXAS,10.0,Democrat,  DOGGETT,-0.4020000100135803
104.0, TEXAS,11.0,Democrat,  EDWARDS  CH,-0.22599999606609344
104.0, TEXAS,12.0,Democrat,  GEREN,-0.03200000151991844
104.0, TEXAS,13.0,Republican,  THORNBERRY,0.5289999842643738
104.0, TEXAS,14.0,Democrat,  LAUGHLIN,-0.09700000286102295
104.0, TEXAS,14.0,Republican,  LAUGHLIN,0.4620000123977661
104.0, TEXAS,15.0,Democrat,  DE LA GARZA,-0.2549999952316284
104.0, TEXAS,16.0,Democrat,  COLEMAN  RO,-0.4020000100135803
104.0, TEXAS,17.0,Democrat,  STENHOLM,0.01899999938905239
104.0, TEXAS,18.0,Democrat,  JACKSON-LEE,-0.45899999141693115
104.0, TEXAS,19.0,Republican,  COMBEST,0.4580000042915344
104.0, TEXAS,20.0,Democrat,  GONZALEZ,-0.5379999876022339
104.0, TEXAS,21.0,Republican,  SMITH  LAMA,0.4230000078678131
104.0, TEXAS,22.0,Republican,  DELAY,0.5929999947547913
104.0, TEXAS,23.0,Republican,  BONILLA,0.4000000059604645
104.0, TEXAS,24.0,Democrat,  FROST,-0.3160000145435333
104.0, TEXAS,25.0,Democrat,  BENTSEN,-0.2919999957084656
104.0, TEXAS,26.0,Republican,  ARMEY,0.6349999904632568
104.0, TEXAS,27.0,Democrat,  ORTIZ,-0.2720000147819519
104.0, TEXAS,28.0,Democrat,  TEJEDA,-0.2770000100135803
104.0, TEXAS,29.0,Democrat,  GREEN  GENE,-0.3319999873638153
104.0, TEXAS,30.0,Democrat,  JOHNSON  ED,-0.49000000953674316
104.0, UTAH,1.0,Republican,  HANSEN,0.4959999918937683
104.0, UTAH,2.0,Republican,  WAL./GREENE,0.41600000858306885
104.0, UTAH,3.0,Democrat,  ORTON,-0.0860000029206276
104.0, VIRGINI,1.0,Republican,  BATEMAN,0.24199999868869781
104.0, VIRGINI,2.0,Democrat,  PICKETT,-0.14900000393390656
104.0, VIRGINI,3.0,Democrat,  SCOTT,-0.4569999873638153
104.0, VIRGINI,4.0,Democrat,  SISISKY,-0.12200000137090683
104.0, VIRGINI,5.0,Democrat,  PAYNE  LEWI,-0.14800000190734863
104.0, VIRGINI,6.0,Republican,  GOODLATTE,0.49000000953674316
104.0, VIRGINI,7.0,Republican,  BLILEY,0.38199999928474426
104.0, VIRGINI,8.0,Democrat,  MORAN,-0.3019999861717224
104.0, VIRGINI,9.0,Democrat,  BOUCHER,-0.26499998569488525
104.0, VIRGINI,10.0,Republican,  WOLF,0.2840000092983246
104.0, VIRGINI,11.0,Republican,  DAVIS,0.28200000524520874
104.0, WASHING,1.0,Republican,  WHITE,0.37400001287460327
104.0, WASHING,2.0,Republican,  METCALF,0.3840000033378601
104.0, WASHING,3.0,Republican,  SMITH,0.3490000069141388
104.0, WASHING,4.0,Republican,  HASTINGS,0.41600000858306885
104.0, WASHING,5.0,Republican,  NETHERCUTT,0.3569999933242798
104.0, WASHING,6.0,Democrat,  DICKS,-0.31200000643730164
104.0, WASHING,7.0,Democrat,  MCDERMOTT,-0.6660000085830688
104.0, WASHING,8.0,Republican,  DUNN,0.3840000033378601
104.0, WASHING,9.0,Republican,  TATE,0.47099998593330383
104.0, WEST VI,1.0,Democrat,  MOLLOHAN,-0.2919999957084656
104.0, WEST VI,2.0,Democrat,  WISE,-0.3199999928474426
104.0, WEST VI,3.0,Democrat,  RAHALL,-0.3059999942779541
104.0, WISCONS,1.0,Republican,  NEUMANN,0.6669999957084656
104.0, WISCONS,2.0,Republican,  KLUG,0.257999986410141
104.0, WISCONS,3.0,Republican,  GUNDERSON,0.2029999941587448
104.0, WISCONS,4.0,Democrat,  KLECZKA,-0.32199999690055847
104.0, WISCONS,5.0,Democrat,  BARRETT  TH,-0.3799999952316284
104.0, WISCONS,6.0,Republican,  PETRI,0.3790000081062317
104.0, WISCONS,7.0,Democrat,  OBEY,-0.44999998807907104
104.0, WISCONS,8.0,Republican,  ROTH  TOBY,0.35100001096725464
104.0, WISCONS,9.0,Republican,  SENSENBRENN,0.6460000276565552
104.0, WYOMING,1.0,Republican,  CUBIN,0.5009999871253967
105.0, ALABAMA,1.0,Republican,  CALLAHAN,0.37299999594688416
105.0, ALABAMA,2.0,Republican,  EVERETT,0.414000004529953
105.0, ALABAMA,3.0,Republican,  RILEY,0.43299999833106995
105.0, ALABAMA,4.0,Republican,  ADERHOLT,0.3580000102519989
105.0, ALABAMA,5.0,Democrat,  CRAMER,-0.13199999928474426
105.0, ALABAMA,6.0,Republican,  BACHUS,0.3869999945163727
105.0, ALABAMA,7.0,Democrat,  HILLIARD,-0.5550000071525574
105.0, ALASKA,1.0,Republican,  YOUNG  DON,0.27900001406669617
105.0, ARIZONA,1.0,Republican,  SALMON,0.6729999780654907
105.0, ARIZONA,2.0,Democrat,  PASTOR,-0.42100000381469727
105.0, ARIZONA,3.0,Republican,  STUMP,0.703000009059906
105.0, ARIZONA,4.0,Republican,  SHADEGG,0.7490000128746033
105.0, ARIZONA,5.0,Republican,  KOLBE,0.35100001096725464
105.0, ARIZONA,6.0,Republican,  HAYWORTH,0.5590000152587891
105.0, ARKANSA,1.0,Democrat,  BERRY,-0.2930000126361847
105.0, ARKANSA,2.0,Democrat,  SNYDER,-0.2680000066757202
105.0, ARKANSA,3.0,Republican,  HUTCHINSON,0.3580000102519989
105.0, ARKANSA,4.0,Republican,  DICKEY,0.39100000262260437
105.0, CALIFOR,1.0,Republican,  RIGGS,0.3330000042915344
105.0, CALIFOR,2.0,Republican,  HERGER,0.5509999990463257
105.0, CALIFOR,3.0,Democrat,  FAZIO,-0.45500001311302185
105.0, CALIFOR,4.0,Republican,  DOOLITTLE,0.5189999938011169
105.0, CALIFOR,5.0,Democrat,  MATSUI,-0.40400001406669617
105.0, CALIFOR,6.0,Democrat,  WOOLSEY,-0.5559999942779541
105.0, CALIFOR,7.0,Democrat,  MILLER  GEO,-0.5519999861717224
105.0, CALIFOR,8.0,Democrat,  PELOSI,-0.49399998784065247
105.0, CALIFOR,9.0,Democrat,  DELLUMS,-0.6439999938011169
105.0, CALIFOR,9.0,Democrat,  LEE,-0.6840000152587891
105.0, CALIFOR,10.0,Democrat,  TAUSCHER,-0.30799999833106995
105.0, CALIFOR,11.0,Republican,  POMBO,0.460999995470047
105.0, CALIFOR,12.0,Democrat,  LANTOS,-0.37599998712539673
105.0, CALIFOR,13.0,Democrat,  STARK,-0.6309999823570251
105.0, CALIFOR,14.0,Democrat,  ESHOO,-0.38499999046325684
105.0, CALIFOR,15.0,Republican,  CAMPBELL,0.25600001215934753
105.0, CALIFOR,16.0,Democrat,  LOFGREN,-0.40299999713897705
105.0, CALIFOR,17.0,Democrat,  FARR,-0.45500001311302185
105.0, CALIFOR,18.0,Democrat,  CONDIT,-0.10300000011920929
105.0, CALIFOR,19.0,Republican,  RADANOVICH,0.48399999737739563
105.0, CALIFOR,20.0,Democrat,  DOOLEY,-0.1899999976158142
105.0, CALIFOR,21.0,Republican,  THOMAS  WIL,0.3709999918937683
105.0, CALIFOR,22.0,Democrat,  CAPPS,-0.35100001096725464
105.0, CALIFOR,22.0,Democrat,  CAPPS  LOIS,-0.3889999985694885
105.0, CALIFOR,23.0,Republican,  GALLEGLY,0.4020000100135803
105.0, CALIFOR,24.0,Democrat,  SHERMAN,-0.34599998593330383
105.0, CALIFOR,25.0,Republican,  MCKEON,0.3959999978542328
105.0, CALIFOR,26.0,Democrat,  BERMAN,-0.40400001406669617
105.0, CALIFOR,27.0,Republican,  ROGAN,0.4749999940395355
105.0, CALIFOR,28.0,Republican,  DREIER  DAV,0.4779999852180481
105.0, CALIFOR,29.0,Democrat,  WAXMAN,-0.4729999899864197
105.0, CALIFOR,30.0,Democrat,  BECERRA,-0.5130000114440918
105.0, CALIFOR,31.0,Democrat,  MARTINEZ,-0.3409999907016754
105.0, CALIFOR,32.0,Democrat,  DIXON  JULI,-0.4580000042915344
105.0, CALIFOR,33.0,Democrat,  ROYBAL-ALLA,-0.4729999899864197
105.0, CALIFOR,34.0,Democrat,  TORRES,-0.4869999885559082
105.0, CALIFOR,35.0,Democrat,  WATERS,-0.6629999876022339
105.0, CALIFOR,36.0,Democrat,  HARMAN,-0.2619999945163727
105.0, CALIFOR,37.0,Democrat,  MILLENDER-M,-0.43799999356269836
105.0, CALIFOR,38.0,Republican,  HORN,0.16699999570846558
105.0, CALIFOR,39.0,Republican,  ROYCE,0.6660000085830688
105.0, CALIFOR,40.0,Republican,  LEWIS  JERR,0.3479999899864197
105.0, CALIFOR,41.0,Republican,  KIM,0.38999998569488525
105.0, CALIFOR,42.0,Democrat,  BROWN  GEOR,-0.5059999823570251
105.0, CALIFOR,43.0,Republican,  CALVERT,0.3449999988079071
105.0, CALIFOR,44.0,Republican,  BONO,0.375
105.0, CALIFOR,44.0,Republican,  BONO  MARY,0.3529999852180481
105.0, CALIFOR,45.0,Republican,  ROHRABACHER,0.6290000081062317
105.0, CALIFOR,46.0,Democrat,  SANCHEZ,-0.367000013589859
105.0, CALIFOR,47.0,Republican,  COX  CHRIST,0.5400000214576721
105.0, CALIFOR,48.0,Republican,  PACKARD,0.4189999997615814
105.0, CALIFOR,49.0,Republican,  BILBRAY,0.3919999897480011
105.0, CALIFOR,50.0,Democrat,  FILNER,-0.6520000100135803
105.0, CALIFOR,51.0,Republican,  CUNNINGHAM,0.41100001335144043
105.0, CALIFOR,52.0,Republican,  HUNTER,0.4699999988079071
105.0, COLORAD,1.0,Democrat,  DEGETTE,-0.43700000643730164
105.0, COLORAD,2.0,Democrat,  SKAGGS,-0.35499998927116394
105.0, COLORAD,3.0,Republican,  MCINNIS,0.39100000262260437
105.0, COLORAD,4.0,Republican,  SCHAFFER  B,0.6380000114440918
105.0, COLORAD,5.0,Republican,  HEFLEY,0.5910000205039978
105.0, COLORAD,6.0,Republican,  SCHAEFER  D,0.4790000021457672
105.0, CONNECT,1.0,Democrat,  KENNELLY,-0.34599998593330383
105.0, CONNECT,2.0,Democrat,  GEJDENSON,-0.41600000858306885
105.0, CONNECT,3.0,Democrat,  DELAURO,-0.42100000381469727
105.0, CONNECT,4.0,Republican,  SHAYS,0.1289999932050705
105.0, CONNECT,5.0,Democrat,  MALONEY,-0.24400000274181366
105.0, CONNECT,6.0,Republican,  JOHNSON  NA,0.12200000137090683
105.0, DELAWAR,1.0,Republican,  CASTLE,0.2290000021457672
105.0, FLORIDA,1.0,Republican,  SCARBOROUGH,0.671999990940094
105.0, FLORIDA,2.0,Democrat,  BOYD,-0.1809999942779541
105.0, FLORIDA,3.0,Democrat,  BROWN  CORR,-0.42899999022483826
105.0, FLORIDA,4.0,Republican,  FOWLER,0.32899999618530273
105.0, FLORIDA,5.0,Democrat,  THURMAN,-0.30399999022483826
105.0, FLORIDA,6.0,Republican,  STEARNS,0.5540000200271606
105.0, FLORIDA,7.0,Republican,  MICA,0.453000009059906
105.0, FLORIDA,8.0,Republican,  MCCOLLUM,0.37700000405311584
105.0, FLORIDA,9.0,Republican,  BILIRAKIS,0.38199999928474426
105.0, FLORIDA,10.0,Republican,  YOUNG  BILL,0.32499998807907104
105.0, FLORIDA,11.0,Democrat,  DAVIS,-0.27799999713897705
105.0, FLORIDA,12.0,Republican,  CANADY,0.38199999928474426
105.0, FLORIDA,13.0,Republican,  MILLER,0.453000009059906
105.0, FLORIDA,14.0,Republican,  GOSS,0.42100000381469727
105.0, FLORIDA,15.0,Republican,  WELDON,0.47099998593330383
105.0, FLORIDA,16.0,Republican,  FOLEY,0.3109999895095825
