GDP,Year,iso,totrev,tottax,democracy,lGDP
1.27131E+13,2000,USA,27.62464814,21.30461178,1,30.17365079
1.28371E+13,2001,USA,26.69132658,20.22049761,1,30.18336329
1.30664E+13,2002,USA,24.45193247,18.06193236,1,30.20106692
1.34332E+13,2003,USA,23.92520856,17.59526639,1,30.228748
1.39417E+13,2004,USA,24.12314536,17.83215979,1,30.26590643
1.44081E+13,2005,USA,25.58970345,19.22739898,1,30.29881124
1.47923E+13,2006,USA,26.5257255,19.97096443,1,30.32512815
1.50554E+13,2007,USA,26.72574404,20.03973421,1,30.34275753
1.50115E+13,2008,USA,25.69926776,18.94313526,1,30.33983706
1.45948E+13,2009,USA,23.58189091,16.29360786,1,30.31168931
1.50E+13,2010,USA,24.31456657,16.88500561,1,30.33669329
1.34274E+12,2000,CAN,39.20299071,30.58156779,1,27.9257311
1.36651E+12,2001,CAN,37.65103011,29.35107457,1,27.94328432
1.40765E+12,2002,CAN,36.04111692,28.1472146,1,27.97294037
1.43302E+12,2003,CAN,36.0090482,27.74133974,1,27.99080262
1.47724E+12,2004,CAN,35.95367058,27.92100756,1,28.02119564
1.52453E+12,2005,CAN,36.20831981,27.92967796,1,28.0527077
1.56453E+12,2006,CAN,36.6387648,28.03937061,1,28.07860362
1.5968E+12,2007,CAN,36.58589384,27.89522304,1,28.09902123
1.61277E+12,2008,CAN,35.33646601,26.77990608,1,28.10897513
1.5652E+12,2009,CAN,35.63152878,27.55477397,1,28.07903551
1.61346E+12,2010,CAN,34.63849934,26.46023392,1,28.1094048
7372273462,2000,BHS,14.80973451,13.62928255,1,22.72099197
7565841874,2001,BHS,14.10925272,12.58401105,1,22.74690946
7770469866,2002,BHS,12.75682667,11.48640414,1,22.77359647
7672193266,2003,BHS,12.96733343,11.85638221,1,22.76086837
7739929850,2004,BHS,13.31350437,12.03500141,1,22.76965846
8002723121,2005,BHS,14.32351414,12.7665196,1,22.80304771
8204140766,2006,BHS,16.07431584,14.35659051,1,22.82790484
8322815484,2007,BHS,16.06106503,14.49841327,1,22.84226643
8129378906,2008,BHS,17.3239966,15.47101976,1,22.81875036
7789496094,2009,BHS,16.83465473,14.36287724,1,22.77604201
7.91E+09,2010,BHS,16.32376738,13.88250316,1,22.79139362
38729221264,2000,CUB,NA,33.32319108,0,24.37986022
39962758543,2001,CUB,NA,32.03454186,0,24.41121382
40532156423,2002,CUB,NA,32.63015624,0,24.42536148
42069435823,2003,CUB,NA,32.67384371,0,24.46258732
44497068633,2004,CUB,NA,31.45502424,0,24.51868915
49481477439,2005,CUB,NA,36.93280681,0,24.62486424
55451844706,2006,CUB,NA,41.35652543,0,24.73878082
59478833619,2007,CUB,NA,40.45850504,0,24.80888635
61927474920,2008,CUB,NA,37.419375,0,24.84922978
62826231727,2009,CUB,NA,36.59746892,0,24.86363853
6.43E+10,2010,CUB,NA,32.99853874,0,24.88726083
6556695383,2000,HTI,7.952565094,7.926527456,0,22.60375256
6488218935,2001,HTI,7.388798133,7.379463244,0,22.5932539
6471903366,2002,HTI,8.212128302,8.211064789,0,22.59073609
6495448172,2003,HTI,8.769936038,8.769936038,0,22.59436749
6266620799,2004,HTI,8.885366879,8.885366879,0,22.5585031
6379733985,2005,HTI,9.672449192,9.672449192,0,22.57639224
6523228359,2006,HTI,10.35467541,10.35467541,0,22.59863524
6741318083,2007,HTI,10.75244196,10.75244196,0,22.6315213
6798211055,2008,HTI,10.64435931,10.64435931,0,22.63992533
7007816740,2009,HTI,11.68638943,11.68638943,0,22.67029204
6622541529,2010,HTI,11.77938356,11.77938356,0,22.61374505
33416489318,2000,DOM,12.2086869,11.52032787,1,24.23231531
34021070297,2001,DOM,13.36515515,12.86010862,1,24.25024588
35990280377,2002,DOM,13.23329112,12.72503473,1,24.30651475
35899095831,2003,DOM,12.00850736,11.19028546,1,24.30397795
36370076969,2004,DOM,12.95176196,12.03776453,1,24.31701221
39738946301,2005,DOM,14.44768234,13.60896669,1,24.40559756
43979550793,2006,DOM,14.74207124,13.87088156,1,24.50699061
47810351794,2007,DOM,16.12373093,14.88626345,1,24.59050802
49344827072,2008,DOM,14.80765313,14.16105079,1,24.62209878
49811705704,2009,DOM,12.9728959,12.63590982,1,24.63151585
53954579004,2010,DOM,12.77522077,12.21380414,1,24.7114084
12340593374,2000,JAM,26.73580348,23.33219332,1,23.23615994
12506565662,2001,JAM,24.75876163,22.11511957,1,23.2495196
12756358166,2002,JAM,NA,22.59173526,1,23.26929566
13224046769,2003,JAM,NA,25.09465562,1,23.30530273
13399096795,2004,JAM,NA,24.77605232,1,23.31845314
13518857646,2005,JAM,NA,23.30326185,1,23.32735141
13910786275,2006,JAM,NA,23.96770081,1,23.35593037
14109982341,2007,JAM,NA,24.67430177,1,23.37014835
13995303046,2008,JAM,NA,24.06376323,1,23.36198761
13388911184,2009,JAM,NA,24.00378849,1,23.31769268
13192229343,2010,JAM,NA,23.89736774,1,23.30289381
12400244892,2000,TTO,23.59307781,14.97732184,1,23.24098206
12917152087,2001,TTO,25.74581417,14.57996255,1,23.28182188
13942348942,2002,TTO,24.56208918,16.03837271,1,23.35819673
15955821613,2003,TTO,24.37297138,13.40190251,1,23.49308959
17224244593,2004,TTO,24.6554218,13.04675266,1,23.5695838
18293696733,2005,TTO,29.43922449,12.16900737,1,23.6298224
20709938764,2006,TTO,33.55814094,NA,1,23.75387956
21694528593,2007,TTO,29.25404521,NA,1,23.80032593
22430064526,2008,TTO,32.43138396,NA,1,23.83366806
21445251800,2009,TTO,31.8359842,NA,1,23.7887691
22157948396,2010,TTO,31.04949458,NA,1,23.82146211
4038825547,2000,BRB,25.78567996,24.27358642,1,22.11921978
3943212864,2001,BRB,27.35440398,25.91689395,1,22.09526168
3974408528,2002,BRB,26.86701372,25.44407635,1,22.10314178
4060703025,2003,BRB,26.22916031,24.73854962,1,22.12462195
4117827551,2004,BRB,26.35794565,25.26106132,1,22.13859157
4281098360,2005,BRB,27.40567776,26.19970494,1,22.17747544
4523776312,2006,BRB,25.79219325,24.77938361,1,22.23261295
4603588593,2007,BRB,27.80850483,26.69069359,1,22.25010197
4621819825,2008,BRB,28.44081358,26.47736822,1,22.25405437
4435050984,2009,BRB,27.1182064,23.9868103,1,22.21280495
4446800000,2010,BRB,27.06111896,25.17417926,1,22.21545057
386098878.5,2000,DMA,23.77372222,19.82486667,1,19.77160406
387925524,2001,DMA,22.16722524,18.4726877,1,19.77632393
381124567.9,2002,DMA,22.01,17.825,1,19.75863683
410422425.5,2003,DMA,20.83538296,18.08213592,1,19.83269749
423761746.3,2004,DMA,22.50744702,19.54973764,1,19.86468194
423387808.8,2005,DMA,25.19816887,21.68569685,1,19.86379912
435791748.5,2006,DMA,25.125,22.725,1,19.89267505
463338169.8,2007,DMA,25.54507909,23.04525483,1,19.95396773
496331285,2008,DMA,25.70735651,23.38722716,1,20.02275417
490525414.3,2009,DMA,25.66994701,23.74716124,1,20.01098765
493824407.4,2010,DMA,26.79669917,24.25356339,1,20.01769056
646274759.7,2000,GRD,21.55698006,18.88390313,1,20.2867353
633194804.6,2001,GRD,20.12953737,18.11886121,1,20.26628868
654959758.6,2002,GRD,20.04934887,17.98560658,1,20.30008435
716944976.1,2003,GRD,20.27380952,18.69047619,1,20.39050965
712303113.6,2004,GRD,18.5920581,17.2747466,1,20.3840141
806847560.8,2005,GRD,19.16568444,18.32104401,1,20.50864531
774430775.5,2006,GRD,20.46836999,19.0871517,1,20.46763883
822062785,2007,GRD,20.91973955,19.66942466,1,20.52732733
829864579.7,2008,GRD,20.83026484,19.45184955,1,20.53677309
774978091.9,2009,GRD,19.29892224,18.24864011,1,20.46834532
771015888.9,2010,GRD,19.92813554,18.72685413,1,20.46321954
1042340296,2000,LCA,22.97118564,22.97118564,1,20.76473431
1002913720,2001,LCA,22.02689243,22.03187251,1,20.72617532
1006043688,2002,LCA,22.19198417,22.19198417,1,20.72929134
1053354134,2003,LCA,20.98021583,20.98021583,1,20.77524532
1133922100,2004,LCA,22.31024471,22.30609706,1,20.84894835
1128376652,2005,LCA,22.46495327,22.46105919,1,20.84404585
1205477847,2006,LCA,22.57581039,22.57929592,1,20.91014188
1217054873,2007,LCA,22.64649066,22.64649066,1,20.91969974
1267894316,2008,LCA,24.37441498,24.37441498,1,20.96062334
1263352430,2009,LCA,24.17372217,24.17058639,1,20.95703468
1241892815,2010,LCA,23.15240084,23.15240084,1,20.93990252
512295232.2,2000,VCT,24.34878505,21.27233645,1,20.05441164
521052481.7,2001,VCT,23.40146425,20.80706288,1,20.07136133
554000247.6,2002,VCT,24.50994387,21.87890938,1,20.13267569
596601710.1,2003,VCT,24.46056879,20.94788624,1,20.2067603
621398173.3,2004,VCT,23.05862314,20.64606104,1,20.24748262
636858590,2005,VCT,22.70780094,20.77054472,1,20.2720582
685822566,2006,VCT,23.78921061,21.92173909,1,20.3461295
674975780,2007,VCT,23.6768124,21.98731491,1,20.33018737
719976499.1,2008,VCT,26.0675541,23.85279734,1,20.39472913
704863751.4,2009,VCT,25.60429012,23.74358897,1,20.37351508
681225963,2010,VCT,26.30793719,22.91863361,1,20.33940462
995208296.2,2000,ATG,14.61400359,12.73788151,0,20.71846262
943495617.5,2001,ATG,16.62633783,14.79758027,0,20.66510228
953758205.2,2002,ATG,17.96889296,16.15736505,0,20.67592074
1012037977,2003,ATG,18.42265795,16.69716776,0,20.73523193
1070851866,2004,ATG,19.16801948,17.33766234,1,20.79172031
1138179361,2005,ATG,18.04459064,16.63011696,1,20.85269577
1283922782,2006,ATG,19.45125888,18.32149774,1,20.9731859
1403194258,2007,ATG,20.65849487,19.6949829,1,21.06201709
1403863251,2008,ATG,20.07090265,18.88191983,1,21.06249374
1234900517,2009,ATG,18.15661182,17.47105424,1,20.93425625
1147942222,2010,ATG,20.67895247,18.63562884,1,20.8612368
585837985.4,2000,KNA,22.42504409,16.57848325,1,20.18855383
617846864.8,2001,KNA,21.48713826,15.64308682,1,20.24175119
633800729.1,2002,KNA,23.45602456,20.938066,1,20.26724516
610887562.1,2003,KNA,25.31718377,21.68154336,1,20.23042348
632920302.3,2004,KNA,23.94193073,21.43691968,1,20.26585507
688436504.7,2005,KNA,22.77098139,20.8089953,1,20.34993365
700911176.6,2006,KNA,22.958167,21.11606839,1,20.36789173
699673794.6,2007,KNA,23.81998797,22.12027923,1,20.36612478
743696676.6,2008,KNA,24.5387182,22.45384942,1,20.42714382
721236727.8,2009,KNA,23.88684926,22.15095704,1,20.39647797
705015370.4,2010,KNA,25.40981959,22.13622227,1,20.37373016
8.80872E+11,2000,MEX,13.71888217,9.28585307,1,27.50417787
8.75538E+11,2001,MEX,14.16981726,9.971480385,1,27.49810454
8.76693E+11,2002,MEX,13.95737309,10.31140283,1,27.49942285
8.89166E+11,2003,MEX,14.86967002,10.10848509,1,27.51354931
9.27362E+11,2004,MEX,14.74992408,8.997277195,1,27.55560939
9.55485E+11,2005,MEX,15.13374994,8.757606698,1,27.58548439
1.00273E+12,2006,MEX,15.40222829,9.056410441,1,27.63374598
1.03486E+12,2007,MEX,15.61406124,9.400482844,1,27.6652846
1.04935E+12,2008,MEX,18.66336158,10.0528039,1,27.67919037
1.00003E+12,2009,MEX,16.78182206,9.573090213,1,27.63104644
1.05113E+12,2010,MEX,16.33101383,10.16037463,1,27.68088556
949415695.7,2000,BLZ,20.33323317,17.82914663,1,20.6713573
997035187.5,2001,BLZ,20.77683486,18.69902523,1,20.72029662
1048069026,2002,BLZ,20.81120643,19.30085791,1,20.77021529
1145817581,2003,BLZ,20.91448763,19.17188289,1,20.85938426
1199103461,2004,BLZ,21.5231569,19.66053875,1,20.90484
1230025246,2005,BLZ,23.51903052,21.30816876,1,20.93030053
1286391895,2006,BLZ,23.97889117,21.78353183,1,20.97510716
1300597659,2007,BLZ,25.80445564,22.92382797,1,20.98608973
1342587389,2008,BLZ,25.02343921,21.68525009,1,21.01786448
1352161618,2009,BLZ,25.15823683,22.45521106,1,21.02497035
1397113450,2010,BLZ,27.25373883,23.57325706,1,21.05767412
29765102998,2000,GTM,11.12884199,11.29589963,1,24.1166025
30459396100,2001,GTM,11.7101471,10.86301351,1,24.13966036
31637147197,2002,GTM,12.20384353,11.88053438,1,24.17759781
32437816938,2003,GTM,11.95822895,11.67386408,1,24.20259077
33460283473,2004,GTM,11.83437828,11.55274102,1,24.233625
34551125870,2005,GTM,11.483659,11.20538779,1,24.26570597
36409899313,2006,GTM,12.24673245,11.85697628,1,24.31810653
38705199942,2007,GTM,12.39425428,12.05936736,1,24.37923979
39975176494,2008,GTM,11.60599854,11.27379407,1,24.41152451
40185315839,2009,GTM,10.57136966,10.33550373,1,24.41676749
41338595381,2010,GTM,10.74986941,10.43527972,1,24.44506241
10569704557,2000,HND,17.87274739,14.53672624,1,23.08125769
10857538040,2001,HND,18.04654776,14.25736387,1,23.10812543
11265166702,2002,HND,18.23298521,14.07170562,1,23.14498121
11777398118,2003,HND,18.48477083,14.72013332,1,23.18944812
12511401250,2004,HND,19.50739901,15.47118409,1,23.24990617
13268415997,2005,HND,19.46257626,15.36841418,1,23.30865231
14139785191,2006,HND,19.7753529,15.84997673,1,23.37225831
15014801359,2007,HND,19.82012313,16.64082983,1,23.43230231
15650167710,2008,HND,21.05984292,16.77010255,1,23.47374747
15269613869,2009,HND,18.64917716,14.84564564,0,23.44913067
15839344592,2010,HND,18.88426355,15.16562753,1,23.48576285
17772266173,2000,SLV,10.26808284,9.505786508,1,23.600905
18075982898,2001,SLV,10.72250778,10.04343734,1,23.61784998
18499109617,2002,SLV,11.98853708,10.71014189,1,23.64098844
18924596218,2003,SLV,12.09277597,11.15903502,1,23.6637283
19274802605,2004,SLV,12.1793898,10.99379668,1,23.68206452
19961528067,2005,SLV,13.08236808,12.47689248,1,23.71707266
20742412794,2006,SLV,14.52051102,13.51517438,1,23.75544637
21538872737,2007,SLV,15.09127083,14.16861477,1,23.79312517
21813256138,2008,SLV,15.84480426,14.31851057,1,23.8057837
21129834509,2009,SLV,13.41077392,12.75930497,1,23.77395184
21418330000,2010,SLV,14.37062284,13.61938556,1,23.78751293
6582718031,2000,NIC,NA,10.39818398,1,22.60771357
6777622012,2001,NIC,NA,9.674103936,1,22.63689214
6828721144,2002,NIC,NA,10.35488078,1,22.64440325
7000854966,2003,NIC,NA,11.66639632,1,22.66929812
7372752320,2004,NIC,NA,12.13815409,1,22.72105692
7688482941,2005,NIC,NA,12.90060126,1,22.76298932
7981019308,2006,NIC,NA,13.58765128,1,22.80033197
8386163942,2007,NIC,NA,13.75552834,1,22.84984904
8674288797,2008,NIC,NA,13.17578392,1,22.88362918
8388673512,2009,NIC,NA,12.94107005,1,22.85014824
8758622329,2010,NIC,NA,13.67724204,1,22.89330446
24457392097,2000,CRI,12.69726614,12.69726614,1,23.92019834
25311069892,2001,CRI,13.35071391,13.21886916,1,23.95450768
26144247845,2002,CRI,13.19501929,13.10745887,1,23.98689504
27256810103,2003,CRI,13.33846606,13.2261452,1,24.02856924
28438822146,2004,CRI,13.1409466,13.03698309,1,24.07102103
29539652853,2005,CRI,13.37426537,13.27885869,1,24.10899936
31677653998,2006,CRI,13.75429164,13.6537347,1,24.17887735
34265051869,2007,CRI,14.82116592,14.66322765,1,24.25739178
35858239193,2008,CRI,15.02893071,14.95518243,1,24.3028392
35510217658,2009,CRI,12.99068622,12.91324425,1,24.29308631
37268635287,2010,CRI,12.87435942,12.71605911,1,24.34141793
16490606815,2000,PAN,17.12650358,9.088467165,1,23.52605677
16585307929,2001,PAN,16.4393697,8.520636698,1,23.53178308
16955019241,2002,PAN,15.46129752,8.334931507,1,23.55382975
17668061857,2003,PAN,14.57384986,8.476288886,1,23.59502443
18997067621,2004,PAN,13.71248918,8.283860654,1,23.66755047
20363199727,2005,PAN,14.50331623,8.419891291,1,23.73699517
22125118619,2006,PAN,17.70983191,9.994758887,1,23.81997939
24776589614,2007,PAN,18.08714572,10.17656265,1,23.93316508
26910261836,2008,PAN,17.43965419,10.1331539,1,24.01577353
27340384376,2009,PAN,16.83279537,10.30087087,1,24.03163073
28917200000,2010,PAN,16.80236124,10.72669641,1,24.08770241
1.92491E+11,2000,COL,23.48374103,14.50959713,1,25.98331645
1.95721E+11,2001,COL,24.71251577,16.02973996,1,25.99995622
2.00622E+11,2002,COL,24.46490749,15.92292284,1,26.02468767
2.08483E+11,2003,COL,25.17215297,16.36189943,1,26.06312222
2.19601E+11,2004,COL,25.12454429,16.33095379,1,26.11507901
2.29937E+11,2005,COL,25.74635373,NA,1,26.16107055
2.45337E+11,2006,COL,27.28459122,19.22385634,1,26.22589824
2.62267E+11,2007,COL,27.17968228,19.381913,1,26.29262774
2.71569E+11,2008,COL,26.38563427,19.28421307,1,26.32748129
2.76054E+11,2009,COL,26.72739559,18.4037555,1,26.34386188
2.87018E+11,2010,COL,26.09538211,18.66315303,1,26.38281141
2.88958E+11,2000,VEN,20.18182133,8.649531736,1,26.38954831
2.98766E+11,2001,VEN,20.7848902,8.85611607,1,26.42292734
2.72309E+11,2002,VEN,22.15247932,9.696671921,1,26.3302017
2.5119E+11,2003,VEN,23.38180819,9.817249754,1,26.24947634
2.97124E+11,2004,VEN,24.01522938,10.88335692,1,26.41741671
3.27781E+11,2005,VEN,27.53540756,11.57929902,0,26.51561284
3.6014E+11,2006,VEN,29.78379086,11.64388083,0,26.60976007
3.91666E+11,2007,VEN,28.57574769,11.92645291,0,26.69367446
4.12337E+11,2008,VEN,24.5129514,10.75456306,0,26.74510736
3.99133E+11,2009,VEN,21.42420718,11.49935611,0,26.71256038
3.93191E+11,2010,VEN,19.08420324,10.03750835,0,26.69756053
1762844160,2000,GUY,20.16155766,20.16155766,1,21.29019434
1802508141,2001,GUY,19.53681935,19.53681935,1,21.31244494
1821452515,2002,GUY,20.15448835,20.15448835,1,21.3229001
1803142268,2003,GUY,19.59460629,17.98263835,1,21.31279668
1862536418,2004,GUY,20.82807758,19.45909785,1,21.34520506
1826088235,2005,GUY,21.38074357,20.17121068,1,21.32544194
1919759428,2006,GUY,21.16931824,19.83045913,1,21.37546572
2054532558,2007,GUY,22.81883959,21.96608283,1,21.44331419
2095143415,2008,GUY,21.1996751,20.19969043,1,21.46288784
2164673351,2009,GUY,22.99612939,21.56794872,1,21.49553531
2259288396,2010,GUY,23.49632231,21.9530856,1,21.53831573
2685720130,2000,SUR,17.78972521,14.60573477,1,21.71121473
2808003047,2001,SUR,25.93934288,19.9915754,1,21.75573941
2928745617,2002,SUR,19.3003096,15.6749226,1,21.79784005
3104767755,2003,SUR,20.43571429,16.17619048,1,21.85620475
3392146050,2004,SUR,19.94319295,15.165524,1,21.94472861
3547191376,2005,SUR,20.78774975,15.24402227,1,21.98942197
3683479343,2006,SUR,21.11018596,16.45295587,1,22.02712362
3871759941,2007,SUR,23.64429971,NA,1,22.07697501
4032182695,2008,SUR,30.45281501,NA,1,22.11757368
4153700530,2009,SUR,21.73184809,NA,1,22.14726547
4368398048,2010,SUR,20.69827399,NA,1,22.1976622
46459371078,2000,ECU,NA,8.860996779,0,24.56184403
48325007475,2001,ECU,NA,9.684825078,0,24.60121502
50304775101,2002,ECU,NA,9.630988826,0,24.64136584
51674512422,2003,ECU,NA,8.600881818,1,24.66823051
55917517446,2004,ECU,NA,8.650817118,1,24.74714354
58876285669,2005,ECU,NA,9.012824343,1,24.79870423
61468918472,2006,ECU,NA,9.067702235,1,24.84179749
62815127109,2007,ECU,NA,9.311137469,1,24.86346176
66808366776,2008,ECU,NA,10.63707074,1,24.92509416
67186830557,2009,ECU,NA,11.60700256,1,24.93074309
69555367000,2010,ECU,NA,12.64293293,1,24.96538892
85798462918,2000,PER,15.86146427,12.79758091,0,25.17526693
86328605036,2001,PER,15.10785007,13.00648647,1,25.18142684
91036560494,2002,PER,15.07423325,12.56539472,1,25.23452703
94828254301,2003,PER,15.52461547,13.34347718,1,25.27533324
99530031846,2004,PER,15.65558254,13.67849159,1,25.32372526
1.05786E+11,2005,PER,16.79793107,14.31395801,1,25.38467981
1.1375E+11,2006,PER,18.34618153,15.8091965,1,25.45726926
1.2344E+11,2007,PER,19.19975514,16.40746835,1,25.53901871
1.34706E+11,2008,PER,19.10374998,16.37585979,1,25.62635691
1.36182E+11,2009,PER,16.64959245,14.43740615,1,25.63725554
1.47529E+11,2010,PER,18.04538398,15.41619349,1,25.71729018
1.53871E+12,2000,BRA,27.30472949,22.51852025,1,28.06196384
1.56009E+12,2001,BRA,28.16968344,23.49281326,1,28.07576681
1.60773E+12,2002,BRA,28.35739541,24.02200985,1,28.10584299
1.62607E+12,2003,BRA,28.02663988,23.58763667,1,28.11718846
1.71973E+12,2004,BRA,28.50498991,24.25363504,1,28.17318948
1.7748E+12,2005,BRA,29.57454768,24.93310234,1,28.20470883
1.84512E+12,2006,BRA,27.53156571,26.80589429,1,28.24356316
1.95711E+12,2007,BRA,28.139481,27.13298199,1,28.30249103
2.05681E+12,2008,BRA,28.44799526,25.76292678,1,28.35217929
2.05422E+12,2009,BRA,27.4111149,23.83005899,1,28.35091976
2.20887E+12,2010,BRA,29.00673392,24.12294334,1,28.42350293
13481147871,2000,BOL,22.91056848,12.20921276,1,23.32455809
13708143322,2001,BOL,21.89812233,11.70105968,1,23.3412559
14048868235,2002,BOL,21.66296179,12.05320913,1,23.36580768
14429780796,2003,BOL,21.20056862,12.29968984,1,23.39256002
15031978202,2004,BOL,24.29983052,15.60049407,1,23.43344565
15696607066,2005,BOL,27.48623806,16.21572497,1,23.47671042
16449574692,2006,BOL,32.50316083,18.35026377,1,23.52356546
17200380150,2007,BOL,32.79325108,18.79641585,1,23.56819732
18257962323,2008,BOL,37.70187416,20.00099425,1,23.62786711
18870882348,2009,BOL,24.59454353,18.59595653,1,23.66088595
19649631308,2010,BOL,32.10558763,18.60323769,1,23.70132441
14277545968,2000,PRY,13.6494895,9.367912865,0,23.38195393
14158462967,2001,PRY,14.37540134,9.063168742,0,23.37357837
14155432776,2002,PRY,12.56583061,8.078261809,0,23.37336433
14767053626,2003,PRY,13.07254658,8.68634611,1,23.41566443
15366214891,2004,PRY,14.55487705,10.26945498,1,23.4554371
15694050960,2005,PRY,14.42172716,10.13762749,1,23.47654756
16448482864,2006,PRY,14.7960273,10.49161026,1,23.52349908
17340257506,2007,PRY,14.03306277,10.10952924,1,23.57629666
18442944772,2008,PRY,14.15422033,10.72151329,1,23.63794774
17711553670,2009,PRY,15.70212595,11.63694998,1,23.59748301
20030528043,2010,PRY,15.31601827,12.0142141,1,23.72052335
1.44525E+11,2000,CHL,18.93393988,15.75777164,1,25.69671629
1.49298E+11,2001,CHL,19.75966489,16.12732135,1,25.72921298
1.53937E+11,2002,CHL,18.94455338,16.04737609,1,25.75980979
1.60235E+11,2003,CHL,18.82611855,15.52068834,1,25.79990558
1.71787E+11,2004,CHL,19.87530544,15.06404682,1,25.86952063
1.81652E+11,2005,CHL,21.56377637,14.90380514,1,25.92536046
1.93128E+11,2006,CHL,23.17186565,13.16899375,1,25.98661713
2.02601E+11,2007,CHL,24.2314797,14.33380557,1,26.03450522
2.09752E+11,2008,CHL,22.8656317,15.28452344,1,26.06919192
2.06471E+11,2009,CHL,17.60630619,13.02688626,1,26.05342589
2.18538E+11,2010,CHL,20.12470336,14.08996256,1,26.1102237
3.0323E+11,2000,ARG,NA,16.66661264,1,26.43775582
2.89861E+11,2001,ARG,NA,16.31326738,1,26.39266599
2.58282E+11,2002,ARG,NA,15.81332031,1,26.27731703
2.81106E+11,2003,ARG,NA,19.01699699,1,26.36199857
3.06489E+11,2004,ARG,NA,21.52376241,1,26.44844754
3.33618E+11,2005,ARG,NA,21.54451727,1,26.5332634
3.60465E+11,2006,ARG,NA,21.62287122,1,26.61066093
3.92935E+11,2007,ARG,NA,22.28656157,1,26.69690882
4.08877E+11,2008,ARG,NA,23.05231349,1,26.7366797
3.84677E+11,2009,ARG,NA,22.73534792,1,26.67567067
4.23627E+11,2010,ARG,NA,22.90119701,1,26.77212018
29883433702,2000,URY,17.54287494,14.69915119,1,24.12057011
28734675672,2001,URY,18.43909496,15.30598449,1,24.08137044
26512908477,2002,URY,19.1878523,15.77769017,1,24.00089756
26726412665,2003,URY,20.05652782,17.20598533,1,24.00891815
28063845214,2004,URY,20.80762765,17.84618989,1,24.05774794
30157445141,2005,URY,20.94557743,17.89694084,1,24.12969767
31393471361,2006,URY,21.73115956,18.98806054,1,24.16986579
33447078695,2007,URY,20.99772798,18.41049402,1,24.23323029
35847289448,2008,URY,20.67804041,18.24183865,1,24.30253379
37368467088,2009,URY,20.55445693,18.72223263,1,24.34409306
40284481662,2010,URY,21.02841844,18.88637712,1,24.41923216
2.07602E+12,2000,GBR,29.99584591,25.86026166,1,28.36147155
2.13261E+12,2001,GBR,30.20833054,25.7877429,1,28.38836766
2.18373E+12,2002,GBR,29.17438422,24.8357569,1,28.41205732
2.25943E+12,2003,GBR,28.73470058,24.27954789,1,28.44613249
2.31654E+12,2004,GBR,29.424067,24.57417345,1,28.47109704
2.38539E+12,2005,GBR,29.93134255,24.75176827,1,28.50038489
2.4451E+12,2006,GBR,30.7934495,25.48157379,1,28.52510686
2.50759E+12,2007,GBR,30.81116213,25.36315477,1,28.5503439
2.49186E+12,2008,GBR,32.2352153,25.05887798,1,28.54405209
2.38402E+12,2009,GBR,29.74361269,23.59405552,1,28.49981033
2.42968E+12,2010,GBR,30.65880457,24.62442104,1,28.51878086
1.65094E+11,2000,IRL,30.85970407,25.87358865,1,25.82978206
1.75086E+11,2001,IRL,28.50010336,23.64185575,1,25.88854051
1.8485E+11,2002,IRL,27.7895976,22.33991583,1,25.94281061
1.9164E+11,2003,IRL,28.44140751,22.8945243,1,25.97888321
2.04527E+11,2004,IRL,29.34670936,23.79891966,1,26.04396755
2.16321E+11,2005,IRL,29.81376318,24.26517581,1,26.10002761
2.2901E+11,2006,IRL,31.46718543,25.64848827,1,26.15703279
2.37705E+11,2007,IRL,30.69675389,24.94705265,1,26.19429611
2.27309E+11,2008,IRL,28.99244183,22.60611058,1,26.14957609
2.16932E+11,2009,IRL,27.26779646,21.34524597,1,26.1028501
2.21343E+11,2010,IRL,27.48659177,21.43010672,1,26.12298156
7.34694E+11,2000,NLD,28.3545167,21.95092055,1,27.3227206
7.50301E+11,2001,NLD,29.10174585,22.31763893,1,27.34374077
7.51079E+11,2002,NLD,28.55284619,22.21940817,1,27.34477653
7.53211E+11,2003,NLD,27.96851925,21.46380327,1,27.34761173
7.68507E+11,2004,NLD,28.22694408,21.42884598,1,27.36771536
7.85109E+11,2005,NLD,29.33954307,22.57202362,1,27.38908897
8.12735E+11,2006,NLD,29.88399914,22.94591974,1,27.42367044
8.42793E+11,2007,NLD,29.74509182,23.05935811,1,27.45998765
8.57113E+11,2008,NLD,29.92415782,22.49974048,1,27.47683553
8.2482E+11,2009,NLD,29.38217437,21.99433336,1,27.43843161
8.3639E+11,2010,NLD,29.50189387,22.42776068,1,27.45236077
4.12509E+11,2000,BEL,33.46403482,28.02104391,1,26.74552366
4.15857E+11,2001,BEL,33.57683567,27.67122669,1,26.75360734
4.2326E+11,2002,BEL,33.49931834,27.57446422,1,26.77125327
4.26538E+11,2003,BEL,32.98152754,27.17025726,1,26.77896841
4.42042E+11,2004,BEL,33.15532404,27.5950668,1,26.81467118
4.51301E+11,2005,BEL,33.48412905,27.77536993,1,26.8353997
4.62579E+11,2006,BEL,33.30616968,27.61107812,1,26.86008388
4.78295E+11,2007,BEL,32.84198739,27.26444898,1,26.89349441
4.8187E+11,2008,BEL,33.24623093,27.33436704,1,26.90093947
4.70858E+11,2009,BEL,32.17815764,25.79624463,1,26.8778232
4.83549E+11,2010,BEL,33.0954996,26.40137934,1,26.90441786
40777874110,2000,LUX,32.5764105,25.83086936,1,24.43140547
